variant,strategy,pattern,severity,impact_score,line_number,co_occurring_patterns,source_lines,complexity_class,total_suggestions,score,pattern_frequency,line_proximity,severity_encoded,pat_constant_folding,pat_dead_code,pat_early_return,pat_expensive_calls,pat_hot_loop,pat_loop_invariant,pat_nested_loops,pat_repeated_computation,pat_string_concat_loop,pat_unused_vars,cplx_O(1),cplx_O(n),cplx_O(n²),var_base,var_large_input,var_medium_input,var_small_input,var_with_branch_noise,var_with_setup_noise,strategy_encoded
with_setup_noise,hoist_invariant,loop_invariant,medium,8.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,18,1.67,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,2,constant_folding|loop_invariant,10,O(n),3,95.6,36,3.33,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,36,1.67,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_branch_noise,hoist_invariant,loop_invariant,medium,8.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
with_branch_noise,hoist_invariant,constant_folding,low,2.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
small_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
small_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
medium_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2
medium_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
large_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
large_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
with_setup_noise,hoist_invariant,loop_invariant,medium,8.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,18,1.67,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,2,constant_folding|loop_invariant,10,O(n),3,95.6,36,3.33,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,36,1.67,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_branch_noise,hoist_invariant,loop_invariant,medium,8.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
with_branch_noise,hoist_invariant,constant_folding,low,2.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
small_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
small_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
medium_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2
medium_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
large_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
large_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
with_setup_noise,hoist_invariant,loop_invariant,medium,8.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,18,1.67,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,2,constant_folding|loop_invariant,10,O(n),3,95.6,36,3.33,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,36,1.67,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_branch_noise,hoist_invariant,loop_invariant,medium,8.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
with_branch_noise,hoist_invariant,constant_folding,low,2.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
small_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
small_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
medium_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2
medium_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
large_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
large_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
with_setup_noise,hoist_invariant,loop_invariant,medium,8.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,18,1.67,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,2,constant_folding|loop_invariant,10,O(n),3,95.6,36,3.33,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,36,1.67,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_branch_noise,hoist_invariant,loop_invariant,medium,8.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
with_branch_noise,hoist_invariant,constant_folding,low,2.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
small_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
small_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
medium_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2
medium_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
large_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
large_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
with_setup_noise,hoist_invariant,loop_invariant,medium,8.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,18,1.67,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,2,constant_folding|loop_invariant,10,O(n),3,95.6,36,3.33,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,36,1.67,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_branch_noise,hoist_invariant,loop_invariant,medium,8.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
with_branch_noise,hoist_invariant,constant_folding,low,2.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
small_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
small_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
medium_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2
medium_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
large_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,2
large_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,2
with_setup_noise,hoist_invariant,loop_invariant,medium,8.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,18,1.67,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,2,constant_folding|loop_invariant,10,O(n),3,95.6,36,3.33,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_setup_noise,hoist_invariant,constant_folding,low,2.0,7,constant_folding|loop_invariant,10,O(n),3,95.6,36,1.67,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
with_branch_noise,hoist_invariant,loop_invariant,medium,8.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2
with_branch_noise,hoist_invariant,constant_folding,low,2.0,10,constant_folding|loop_invariant,13,O(n),2,97.33,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
small_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2
small_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2
medium_input,hoist_invariant,loop_invariant,medium,8.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2
medium_input,hoist_invariant,constant_folding,low,2.0,5,constant_folding|loop_invariant,7,O(n),2,95.14,18,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
